id,lon,lat,name
1,117.705334,24.527827,龙文工业区
2,117.706928,24.526914,福建福乘龙汽车工业有限公司
3,117.716645,24.530522,漳州万佳陶瓷工业有限公司
4,117.721911,24.550627,漳州(浦口)新旧动能产业转换创新园
