id,lon,lat,name
1,120.000838,26.88929,霞浦县人民政府
2,119.950663,26.615068,下浒镇人民政府
3,120.040574,26.728605,霞浦县长春镇人民政府
4,119.857129,26.562069,北壁乡政府
