id,lon,lat,name
1,119.278619,27.048757,李墩工业园区
2,119.305073,27.114519,宁德市大数据产业园
3,119.319594,27.126667,周宁县大学生创业园
4,119.315733,27.11167,周宁县龙潭工业区
