id,lon,lat,name,
1,116.71277,25.716718,连城福连工业园5号厂房,
2,116.718344,25.728433,锂电池产业园,
3,116.712226,25.701369,连城雪茄产业园,
4,116.71906,25.727426,龙岩博文工业材料科技有限公司,
