id,lon,lat,name,
1,117.291013,25.047693,漳平市中医院永福院区,
2,117.302352,25.06136,石洪村卫生所,
3,117.279266,25.054857,后盂村第二卫生室,
4,117.320926,25.24459,拱桥镇卫生院,
