id,lon,lat,name,
1,116.102281,25.094225,武平县医院,
2,116.212649,25.122198,六甲卫生所,
3,116.260671,25.061508,武平县十方镇高梧村卫生所,
4,116.24053,24.906418,武平县岩前镇伏虎村卫生所,
