id,lon,lat,name,
1,119.617788,27.046734,福建省福安第一中学溪北洋新校区,
2,119.664072,26.97517,福安第二中学,
3,119.650626,27.08289,福安市德艺学校,
4,119.63825,26.919693,福安六中,
