id,lon,lat,name
1,119.889952,27.243576,福建省柘荣一中
2,119.903174,27.241348,柘荣三中
3,119.896383,27.229751,柘荣县第二中学
4,119.898041,27.215242,柘荣县第一中学附属初级中学
