id,lon,lat,name,
1,116.741009,25.698781,连城县医院,
2,116.751505,25.707486,连城县妇幼保健院,
3,116.747575,25.720498,连城文川医院,
4,116.752564,25.665698,连城县总医院文亨镇分院医技楼,
